,Cat_ID,DC_Maj,DC_Maj_img_plane,DC_Min,DC_Min_img_plane,DC_PA,DC_PA_img_plane,DEC,DEC_max,E_DC_Maj,E_DC_Maj_img_plane,E_DC_Min,E_DC_Min_img_plane,E_DC_PA,E_DC_PA_img_plane,E_DEC,E_DEC_max,E_Isl_Total_flux,E_Maj,E_Maj_img_plane,E_Min,E_Min_img_plane,E_PA,E_PA_img_plane,E_Peak_flux,E_RA,E_RA_max,E_SI,E_Total_flux,Freq,GBS,GBS_Flux,GBS_Name,Isl_Total_flux,Isl_id,Isl_mean,Isl_rms,Maj,Maj_img_plane,Match,Min,Min_img_plane,NVSS,NVSS_DEC,NVSS_DEC_offset,NVSS_E_SI,NVSS_E_flux,NVSS_RA,NVSS_RA_offset,NVSS_SI,NVSS_SI_FP,NVSS_flux,PA,PA_img_plane,Peak_flux,RA,RA_max,Resid_Isl_mean,Resid_Isl_rms,Resolved,SI,S_Code,Total_flux,nearest_df2_index,S_Ra_Dec,Name,GBS_C,GBS_C_Other,GBS_C_Type,GBS_C_Name,XMM,2MASS,SPITZER,MLC
318,222,43934.399999999994,0.001475,38465.280000000006,0.001066,151.967826,151.990982,17.709117000000003,17.709117000000003,8385.12,0.000647,6505.92,0.000502,58.699282,58.699282,0.00021600000000000002,0.00021600000000000002,0.000183,2.3292,0.000647,1.8072,0.000502,58.699282,58.699282,0.23563369877842175,0.000273,0.000273,-999.0,0.3787244512835156,322666000.0,False,0.0,,0.0011380000000000001,260,5.1e-05,0.00021899999999999998,12.203999999999999,0.00339,False,10.684800000000001,0.002968,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,101.180464,101.203621,1.2640000000000002,67.815989,67.815989,5.1e-05,2.6000000000000002e-05,True,-999.0,S,1.5220000000000002,118.0,04:31:15.837	+17:42:32.82,J043115.84+174232.8,False,,,,False,False,False,0
319,223,48988.799999999996,0.0,30857.760000000002,0.0,0.0,0.0,17.743686,17.743686,10147.680000000002,0.0007830000000000001,4095.3600000000006,0.00031600000000000004,17.796255,17.796255,0.00014199999999999998,0.00014199999999999998,0.000241,2.8188000000000004,0.0007830000000000001,1.1376000000000002,0.00031600000000000004,17.796255,17.796255,0.2997375560386119,0.00032900000000000003,0.00032900000000000003,-999.0,0.5086029123982677,322666000.0,False,0.0,,0.001315,259,1.6e-05,0.000293,13.607999999999999,0.0037799999999999995,False,8.5716,0.002381,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,81.081631,81.10479000000001,1.7289999999999999,67.816124,67.816124,1.6e-05,2.3e-05,True,-999.0,S,1.8629999999999998,129.0,04:31:15.870	+17:44:37.27,J043115.87+174437.3,False,,,,False,False,False,0
320,547,46694.880000000005,0.0,35004.96000000001,0.0,0.0,0.0,17.90821,17.90821,10380.96,0.000801,5961.599999999999,0.00045999999999999996,31.471902000000004,31.471902000000004,0.000328,0.000328,7e-05,2.8836,0.000801,1.656,0.00045999999999999996,31.471902000000004,31.471902000000004,0.08464632301523795,0.000215,0.000215,-999.0,0.13818032602364202,607664000.0,False,0.0,,0.000283,128,-5e-06,8e-05,12.9708,0.0036030000000000003,False,9.723600000000001,0.0027010000000000003,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,161.043955,161.06697,0.42000000000000004,67.817266,67.817266,-5e-06,1.8e-05,True,-999.0,S,0.48899999999999993,,04:31:16.144	+17:54:29.56,J043116.14+175429.6,False,,,,False,False,False,0
321,224,44051.04,0.0,29471.040000000005,0.0,0.0,0.0,17.98019,17.98019,10173.6,0.000785,4484.16,0.000346,22.278958,22.278958,0.000156,0.000156,0.000172,2.826,0.000785,1.2456,0.000346,22.278958,22.278958,0.23181908894653178,0.00032900000000000003,0.00032900000000000003,-999.0,0.41369921440582885,322666000.0,False,0.0,,0.0006349999999999999,258,-5.7999999999999994e-05,0.00023500000000000002,12.2364,0.003399,False,8.1864,0.002274,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,100.188796,100.211822,1.194,67.81752,67.81752,-7.7e-05,2.5e-05,True,-999.0,S,1.1039999999999999,123.0,04:31:16.205	+17:58:48.68,J043116.20+175848.7,False,,,,False,False,False,0
322,225,42703.2,0.0,31246.56,0.0,0.0,0.0,17.895317000000002,17.895317000000002,7192.799999999999,0.0005549999999999999,3823.2000000000003,0.000295,21.309811,21.309811,0.00016,0.00016,7e-05,1.9979999999999998,0.0005549999999999999,1.062,0.000295,21.309811,21.309811,0.07944457187246967,0.000213,0.000213,1.3028670865853669,0.13727712846647108,607664000.0,False,0.0,,0.000331,127,-7.000000000000001e-06,7.8e-05,11.862,0.003295,True,8.6796,0.002411,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,119.95313200000001,119.976024,0.524,67.817616,67.817616,-5e-06,4.4e-05,True,-1.520671449477046,S,0.49800000000000005,,04:31:16.228	+17:53:43.14,J043116.23+175343.1,False,,,,False,False,False,0
323,225,38361.6,0.0,32711.039999999997,0.0,0.0,0.0,17.895391,17.895391,4600.799999999999,0.00035499999999999996,3317.7599999999998,0.000256,30.098346000000003,30.098346000000003,0.000109,0.000109,0.000143,1.2779999999999998,0.00035499999999999996,0.9216,0.000256,30.098346000000003,30.098346000000003,0.17675605364456404,0.00015,0.00015,1.3028670865853669,0.2982147548328218,322666000.0,False,0.0,,0.001114,257,2e-05,0.000167,10.656,0.00296,True,9.0864,0.0025239999999999998,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,83.798649,83.821471,1.459,67.81784300000001,67.81784300000001,2e-05,1.3000000000000001e-05,True,-1.520671449477046,S,1.3039999999999998,126.0,04:31:16.282	+17:53:43.41,J043116.28+175343.4,False,,,,False,False,False,0
324,226,51801.119999999995,0.0,38426.4,0.0,0.0,0.0,17.974848,17.974848,5883.839999999999,0.000454,3408.48,0.000263,15.957329999999999,15.957329999999999,0.000192,0.000192,0.000307,1.6343999999999999,0.000454,0.9468,0.000263,15.957329999999999,15.957329999999999,0.29158360722098214,0.000113,0.000113,-999.0,0.448647255647463,322666000.0,False,0.0,,0.003072,256,-5e-05,0.00024900000000000004,14.389199999999999,0.003997,False,10.674,0.0029649999999999998,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,5.803205999999999,5.825989,2.6,67.818287,67.818287,-5e-05,8.4e-05,True,-999.0,S,3.688,123.0,04:31:16.389	+17:58:29.45,J043116.39+175829.5,False,,,,False,False,False,0
325,227,41160.96,0.0,33825.600000000006,0.0,0.0,0.0,17.967359,17.966962,168.48000000000002,1.3000000000000001e-05,116.64,9e-06,0.8229790000000001,0.8229790000000001,5e-06,5e-06,0.00047599999999999997,0.0468,1.3000000000000001e-05,0.0324,9e-06,0.8229790000000001,0.8229790000000001,2.1023796761051514,4e-06,4e-06,0.2615626117235707,2.229158677618083,607664000.0,True, 16.900,J043117.26+175803.1,0.044239,124,8e-06,0.000151,11.4336,0.003176,True,9.396,0.0026100000000000003,True,17.967777777777776,-0.00041877777777798997,0.02333653926315332,1.2,67.82191666666667,-0.00030766666667148,-0.7185742357530328,B,24.8,91.278143,91.299892,41.939,67.821609,67.82208299999999,0.00031099999999999997,0.00035299999999999996,True,-0.7661988439294769,M,43.958,,04:31:17.186	+17:58:02.49,J043117.19+175802.5,True,2XMM J043117.1+175802   ,                  ,J043117.26+175803.1,True,False,False,0
326,227,40085.28,0.0,36534.240000000005,0.0,0.0,0.0,17.967477,17.967057,155.52,1.2e-05,129.60000000000002,1e-05,1.766661,1.766661,5e-06,5e-06,0.000567,0.0432,1.2e-05,0.036000000000000004,1e-05,1.766661,1.766661,3.399627038735279,4e-06,4e-06,0.2615626117235707,3.639721423405918,322666000.0,True, 16.900,J043117.26+175803.1,0.068866,254,-3.1e-05,0.00025499999999999996,11.1348,0.003093,True,10.1484,0.0028190000000000003,True,17.967777777777776,-0.0003007777777774834,0.02333653926315332,1.2,67.82191666666667,-2.8666666665344565e-05,-0.7185742357530328,B,24.8,79.620982,79.642645,67.801,67.821888,67.822325,-5.3e-05,0.00024700000000000004,True,-0.7661988439294769,M,71.396,123.0,04:31:17.253	+17:58:02.92,J043117.25+175802.9,True,2XMM J043117.1+175802   ,                  ,J043117.26+175803.1,True,False,False,0
327,228,38361.6,0.0,25181.280000000002,0.0,0.0,0.0,18.083461,18.083461,6778.08,0.000523,2708.64,0.00020899999999999998,15.274292,15.274292,0.000152,0.000152,4.9e-05,1.8828,0.000523,0.7524,0.00020899999999999998,15.274292,15.274292,0.05003121525607788,0.000185,0.000185,1.6410344910025554,0.09870785176468994,607664000.0,False,0.0,,0.000178,126,-1e-06,5.5e-05,10.656,0.00296,True,6.994800000000001,0.001943,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,52.760484999999996,52.781726,0.34299999999999997,67.82368100000001,67.82368100000001,-1e-06,1.2e-05,True,-3.1043946898275676,S,0.236,,04:31:17.683	+18:05:00.46,J043117.68+180500.5,False,,,,False,False,False,0
328,228,46215.35999999999,0.001975,41225.759999999995,0.001394,30.212887,30.234115000000003,18.083236,18.083236,6765.12,0.000522,5469.12,0.00042199999999999996,52.565831,52.565831,0.000184,0.000184,0.00015900000000000002,1.8792,0.000522,1.5191999999999999,0.00042199999999999996,52.565831,52.565831,0.18377431811871867,0.000218,0.000218,1.6410344910025554,0.2847343323169863,322666000.0,False,0.0,,0.001367,255,1.3000000000000001e-05,0.00016299999999999998,12.837599999999998,0.0035659999999999997,True,11.4516,0.003181,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,71.794782,71.816011,1.24,67.823722,67.823722,1.4000000000000001e-05,2.3e-05,True,-3.1043946898275676,S,1.684,125.0,04:31:17.693	+18:04:59.65,J043117.69+180459.6,False,,,,False,False,False,0
329,229,40357.44,0.0,33125.759999999995,0.0,0.0,0.0,18.223081,18.222704,285.11999999999995,2.2e-05,194.39999999999998,1.4999999999999999e-05,1.463298,1.463298,1e-05,1e-05,0.000125,0.07919999999999999,2.2e-05,0.05399999999999999,1.4999999999999999e-05,1.463298,1.463298,0.5143821536562093,6e-06,6e-06,0.2715675185110539,0.5452826079199665,607664000.0,True,  2.820,J043117.81+181323.9,0.010293,125,3e-06,6.7e-05,11.2104,0.003114,True,9.2016,0.0025559999999999997,True,18.223777777777777,-0.000696777777775992,0.17622682571810067,0.5,67.82445833333333,-0.0005353333333317778,-0.5931407361390039,B,7.8,89.867562,89.888886,10.200000000000001,67.823923,67.824416,3e-06,8e-05,True,-0.893640669472593,M,10.407,,04:31:17.742	+18:13:23.09,J043117.74+181323.1,True,[BFR2003] 12            ,                  ,J043117.81+181323.8,False,False,False,0
330,229,40564.8,0.0,34447.68,0.0,0.0,0.0,18.223185,18.223185,453.6,3.5e-05,324.00000000000006,2.5e-05,2.755753,2.755753,1.1e-05,1.1e-05,0.000292,0.126,3.5e-05,0.09000000000000001,2.5e-05,2.755753,2.755753,0.9395685193215022,1.4999999999999999e-05,1.4999999999999999e-05,0.2715675185110539,0.974451036481567,322666000.0,True,  2.820,J043117.81+181323.9,0.018305000000000002,253,-1.2e-05,0.000192,11.268,0.00313,True,9.5688,0.0026579999999999998,True,18.223777777777777,-0.000592777777775666,0.17622682571810067,0.5,67.82445833333333,-0.00021533333331547055,-0.5931407361390039,B,7.8,88.413916,88.43514,18.399,67.82424300000001,67.82424300000001,1.4999999999999999e-05,0.000217,True,-0.893640669472593,S,18.323,124.0,04:31:17.818	+18:13:23.47,J043117.82+181323.5,True,[BFR2003] 12            ,                  ,J043117.81+181323.8,False,False,False,0
331,548,48055.67999999999,0.0,26477.28,0.0,0.0,0.0,17.809647000000002,17.809647000000002,9188.64,0.000709,2708.64,0.00020899999999999998,11.880415,11.880415,0.000299,0.000299,0.00011,2.5524,0.000709,0.7524,0.00020899999999999998,11.880415,11.880415,0.1030367046250995,9.499999999999999e-05,9.499999999999999e-05,-999.0,0.1886484826337069,607664000.0,False,0.0,,0.000524,123,9e-06,0.00010700000000000001,13.348799999999999,0.003708,False,7.3548,0.002043,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,6.9717649999999995,6.9912529999999995,0.695,67.828397,67.828397,1e-05,4.3e-05,True,-999.0,S,0.63,,04:31:18.815	+17:48:34.73,J043118.82+174834.7,False,,,,False,False,False,0
332,230,73677.6,0.0050100000000000006,50712.48000000001,0.002353,16.920825,16.941011,18.608791,18.608791,17638.56,0.001361,9888.48,0.000763,29.986493,29.986493,0.0005549999999999999,0.0005549999999999999,0.00025699999999999996,4.8996,0.001361,2.7468,0.000763,29.986493,29.986493,0.2371144238548132,0.000361,0.000361,-999.0,0.3383969894960651,322666000.0,False,0.0,,0.001644,252,-1.8e-05,0.00022,20.466,0.005685,False,14.086800000000002,0.003913000000000001,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,19.574217,19.594403,1.07,67.828858,67.828858,-1.7e-05,3.8e-05,True,-999.0,S,2.8469999999999995,109.0,04:31:18.926	+18:36:31.65,J043118.93+183631.6,False,,,,False,False,False,0
333,231,60769.44,0.0038740000000000003,44776.799999999996,0.0013830000000000001,179.566777,179.585308,17.261807,17.261807,11184.480000000001,0.000863,6700.32,0.000517,26.4962,26.4962,0.000367,0.000367,0.000512,3.1068000000000002,0.000863,1.8612,0.000517,26.4962,26.4962,0.550449000816606,0.00021899999999999998,0.00021899999999999998,-999.0,0.8163521314359385,322666000.0,False,0.0,,0.004476,251,-4e-06,0.000492,16.8804,0.004688,False,12.437999999999999,0.0034549999999999997,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,178.982854,179.001385,3.179,67.829673,67.829673,-3e-06,8.2e-05,True,-999.0,S,6.161,91.0,04:31:19.122	+17:15:42.51,J043119.12+171542.5,False,,,,False,False,False,0
334,549,56077.920000000006,0.0033799999999999998,38219.03999999999,0.0,18.492535999999998,18.511466,17.977342,17.977342,14903.999999999998,0.00115,7490.880000000002,0.0005780000000000001,29.630446000000003,29.630446000000003,0.000458,0.000458,0.000106,4.14,0.00115,2.0808000000000004,0.0005780000000000001,29.630446000000003,29.630446000000003,0.142285487664765,0.000297,0.000297,-999.0,0.21898311007929358,607664000.0,False,0.0,,0.000357,122,3e-06,0.000132,15.577200000000001,0.004327,False,10.616399999999999,0.002949,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,23.41496,23.433889999999998,0.608,67.83078,67.83078,4e-06,4.1e-05,True,-999.0,S,0.9289999999999999,,04:31:19.387	+17:58:38.43,J043119.39+175838.4,False,,,,False,False,False,0
335,232,52786.07999999999,0.0031,41744.159999999996,0.000604,178.033822,178.050772,17.245449,17.245449,2993.76,0.000231,1969.92,0.000152,10.184894,10.184894,9.8e-05,9.8e-05,0.000661,0.8316,0.000231,0.5472,0.000152,10.184894,10.184894,0.7404383836620033,6.500000000000001e-05,6.500000000000001e-05,-999.0,1.1416252668892715,322666000.0,False,0.0,,0.015102,250,4.9e-05,0.0004980000000000001,14.662799999999997,0.004072999999999999,False,11.5956,0.003221,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,176.335433,176.352382,10.3,67.834947,67.834947,4.5e-05,0.00018,True,-999.0,S,16.17,91.0,04:31:20.387	+17:14:43.62,J043120.39+171443.6,False,,,,False,False,False,0
336,233,38128.32,0.0,32153.76,0.0,0.0,0.0,18.408361,18.408361,2993.76,0.000231,2099.52,0.000162,18.347391000000002,18.347391000000002,6.9e-05,6.9e-05,8.7e-05,0.8316,0.000231,0.5832,0.000162,18.347391000000002,18.347391000000002,0.07695869021754463,9.8e-05,9.8e-05,0.7774191359136085,0.12225367070153761,607664000.0,True,  0.266,J043121.13+182430.7,0.000805,119,1.2e-05,6.6e-05,10.5912,0.002942,True,8.9316,0.0024809999999999997,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,96.539202,96.556332,0.884,67.837868,67.837868,1.6e-05,4.5e-05,True,-1.549738376269903,S,0.772,,04:31:21.088	+18:24:30.10,J043121.09+182430.1,False,,,,False,False,False,0
337,233,39657.6,0.0,36210.240000000005,0.0,0.0,0.0,18.408463,18.408463,3317.7599999999998,0.000256,2773.4400000000005,0.00021400000000000002,37.236982,37.236982,9.1e-05,9.1e-05,0.000184,0.9216,0.000256,0.7704000000000001,0.00021400000000000002,37.236982,37.236982,0.189845621492833,0.00010800000000000001,0.00010800000000000001,0.7774191359136085,0.29551260971403576,322666000.0,True,  0.266,J043121.13+182430.7,0.001973,248,3e-06,0.00016,11.016,0.0030600000000000002,True,10.0584,0.002794,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,83.434662,83.451736,2.012,67.838048,67.838048,4e-06,3.1e-05,True,-1.549738376269903,S,2.059,119.0,04:31:21.132	+18:24:30.47,J043121.13+182430.5,False,,,,False,False,False,0
338,234,43091.99999999999,0.0,31998.24,0.0,0.0,0.0,17.996854000000003,17.996854000000003,6635.5199999999995,0.000512,3641.76,0.000281,20.577373,20.577373,0.000194,0.000194,9.1e-05,1.8432,0.000512,1.0116,0.000281,20.577373,20.577373,0.09520210081715634,0.000155,0.000155,1.1171285247895153,0.16145042582786834,607664000.0,False,0.0,,0.000539,120,-1e-06,9.1e-05,11.969999999999999,0.003325,True,8.8884,0.0024690000000000003,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,32.869484,32.886185,0.6759999999999999,67.83805699999999,67.83805699999999,-1e-06,3.5e-05,True,-0.6484514996169778,S,0.664,,04:31:21.134	+17:59:48.67,J043121.13+175948.7,False,,,,True,False,False,0
339,234,35795.520000000004,0.0,33618.24,0.0,0.0,0.0,17.99707,17.99707,6700.32,0.000517,5883.839999999999,0.000454,120.293957,120.293957,0.000194,0.000194,0.00014,1.8612,0.000517,1.6343999999999999,0.000454,120.293957,120.293957,0.18779244526870617,0.00021899999999999998,0.00021899999999999998,1.1171285247895153,0.333768497614739,322666000.0,False,0.0,,0.00058,249,-8e-06,0.00018899999999999999,9.943200000000001,0.002762,True,9.3384,0.002594,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,79.19980100000001,79.21637,1.001,67.838488,67.838488,-8e-06,7.000000000000001e-06,False,-0.6484514996169778,S,0.858,120.0,04:31:21.237	+17:59:49.45,J043121.24+175949.5,False,,,,True,False,False,0
340,235,37687.68,0.0,31000.32,0.0,0.0,0.0,17.686870000000003,17.686870000000003,2617.92,0.000202,1736.6399999999999,0.000134,14.058107999999999,14.058107999999999,5.6999999999999996e-05,5.6999999999999996e-05,0.000392,0.7272000000000001,0.000202,0.4824,0.000134,14.058107999999999,14.058107999999999,0.20518138926325655,8.6e-05,8.6e-05,0.6164613550364831,0.31661064811531525,607664000.0,False,0.0,,0.004503,118,4e-06,0.00016999999999999999,10.4688,0.002908,True,8.6112,0.002392,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,92.272807,92.288952,2.569,67.838973,67.838973,0.0005099999999999999,0.00018,True,-1.4913735380557347,S,2.139,,04:31:21.354	+17:41:12.73,J043121.35+174112.7,False,,,,False,False,False,0
341,235,40383.35999999999,0.0,40163.04,0.0,0.0,0.0,17.6871,17.6871,1866.24,0.000144,1840.32,0.00014199999999999998,179.983954,179.983954,6.1e-05,6.1e-05,0.000261,0.5184,0.000144,0.5112,0.00014199999999999998,179.983954,179.983954,0.3232798168769588,6.1e-05,6.1e-05,0.6164613550364831,0.4537521460004349,322666000.0,False,0.0,,0.005737,247,0.00011499999999999999,0.000212,11.2176,0.003116,True,11.1564,0.0030989999999999998,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,123.031709,123.04775500000001,4.756,67.8393,67.8393,0.000118,5.9e-05,True,-1.4913735380557347,S,5.497999999999999,118.0,04:31:21.432	+17:41:13.56,J043121.43+174113.6,False,,,,False,False,False,0
342,550,48509.28,0.0,24481.44,0.0,0.0,0.0,18.251634,18.251634,11443.68,0.000883,2760.48,0.000213,12.235455,12.235455,0.000303,0.000303,4.9e-05,3.1788,0.000883,0.7668,0.000213,12.235455,12.235455,0.05437655744895957,0.000239,0.000239,-999.0,0.10486611702547206,607664000.0,False,0.0,,0.00018700000000000002,117,1e-06,5.9e-05,13.4748,0.003743,False,6.8004,0.001889,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,142.599223,142.613423,0.318,67.846773,67.846773,5e-06,1.4999999999999999e-05,True,-999.0,S,0.26899999999999996,,04:31:23.226	+18:15:05.88,J043123.23+181505.9,False,,,,False,False,False,0
343,236,62933.76,0.004043,45424.8,0.00159,166.19749199999998,166.21149,18.284351,18.284351,21435.84,0.0016539999999999999,12467.52,0.000962,46.443540999999996,46.443540999999996,0.0006799999999999999,0.0006799999999999999,0.000204,5.9544,0.0016539999999999999,3.4632,0.000962,46.443540999999996,46.443540999999996,0.1367808466123821,0.00044400000000000006,0.00044400000000000006,-999.0,0.19619511334383433,322666000.0,False,0.0,,0.0011949999999999999,246,5.9e-05,0.000126,17.4816,0.004856,False,12.618,0.003505,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,162.229555,162.243553,0.44,67.84749599999999,67.84749599999999,5.9e-05,4e-06,True,-999.0,C,0.897,111.0,04:31:23.399	+18:17:03.66,J043123.40+181703.7,False,,,,False,False,False,0
344,237,42975.35999999999,0.0,26736.479999999996,0.0,0.0,0.0,18.083042000000003,18.083042000000003,4600.799999999999,0.00035499999999999996,1697.76,0.000131,8.394311,8.394311,5.6999999999999996e-05,5.6999999999999996e-05,5.6000000000000006e-05,1.2779999999999998,0.00035499999999999996,0.4716,0.000131,8.394311,8.394311,0.05851632250919397,0.00015,0.00015,1.1818710732140942,0.10111384672733999,607664000.0,False,0.0,,0.000469,116,1e-06,5.5e-05,11.937599999999998,0.0033159999999999995,True,7.426799999999999,0.0020629999999999997,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,85.307304,85.320766,0.608,67.848742,67.848742,2e-06,2.8999999999999997e-05,True,-1.3000011573091201,S,0.49800000000000005,,04:31:23.698	+18:04:58.95,J043123.70+180459.0,False,,,,False,False,False,0
345,237,40668.479999999996,0.0,32374.08,0.0,0.0,0.0,18.083275,18.083275,5974.56,0.00046100000000000004,3758.4,0.00029,25.652447,25.652447,0.000124,0.000124,0.00015800000000000002,1.6596000000000002,0.00046100000000000004,1.044,0.00029,25.652447,25.652447,0.16916915351209869,0.000195,0.000195,1.1818710732140942,0.28764368583370636,322666000.0,False,0.0,,0.001023,245,3.2e-05,0.000162,11.2968,0.0031379999999999997,True,8.9928,0.0024980000000000002,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,85.35373299999999,85.36711,1.209,67.849017,67.849017,3.2e-05,1.6e-05,True,-1.3000011573091201,S,1.1340000000000001,116.0,04:31:23.764	+18:04:59.79,J043123.76+180459.8,False,,,,False,False,False,0
346,238,39566.88,0.0,33099.84,0.0,0.0,0.0,18.280609,18.280609,7970.4,0.000615,5533.92,0.00042699999999999997,45.095281,45.095281,0.000244,0.000244,0.000204,2.214,0.000615,1.5372,0.00042699999999999997,45.095281,45.095281,0.1274672605024522,0.000204,0.000204,-999.0,0.221211301700433,322666000.0,False,0.0,,0.0011949999999999999,246,5.9e-05,0.000126,10.9908,0.003053,False,9.1944,0.002554,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,149.95355,149.966819,0.669,67.84980999999999,67.84980999999999,5.9e-05,4e-06,True,-999.0,C,0.624,111.0,04:31:23.954	+18:16:50.19,J043123.95+181650.2,False,,,,False,False,False,0
347,551,67145.76,0.004413,52773.12,0.002637,162.688351,162.701202,17.842488,17.842488,16692.48,0.001288,11430.720000000001,0.0008820000000000001,45.901555,45.901555,0.000525,0.000525,8.9e-05,4.6368,0.001288,3.1752000000000002,0.0008820000000000001,45.901555,45.901555,0.08490824459379667,0.000405,0.000405,-999.0,0.11983122506258544,607664000.0,False,0.0,,0.00031600000000000004,115,-2e-06,7.8e-05,18.6516,0.005181,False,14.6592,0.004072,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,157.44128899999998,157.45414,0.35800000000000004,67.850174,67.850174,-2e-06,2.6000000000000002e-05,True,-999.0,S,0.9029999999999999,,04:31:24.042	+17:50:32.96,J043124.04+175033.0,False,,,,False,False,False,0
348,239,113037.12,0.008129,98223.84000000001,0.007102,85.095596,85.10893,18.897229,18.897229,9318.24,0.000719,7840.8,0.000605,26.380815999999996,26.380815999999996,0.00025699999999999996,0.00025699999999999996,0.0008,2.5884,0.000719,2.178,0.000605,26.380815999999996,26.380815999999996,0.3631343587434271,0.000305,0.000305,-999.0,1.5478180844336975,322666000.0,False,0.0,,0.02334,243,1.1e-05,0.000368,31.3992,0.008722,False,27.2844,0.0075780000000000005,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,86.13724,86.150574,3.815,67.850946,67.850946,1.3000000000000001e-05,0.00023799999999999998,True,-999.0,S,30.173000000000002,109.0,04:31:24.227	+18:53:50.02,J043124.23+185350.0,False,,,,False,False,False,0
349,240,57827.52,0.003355,40487.04,0.001191,44.996996,45.009759,18.422853,18.422853,10056.960000000001,0.000776,5391.360000000001,0.00041600000000000003,21.129146,21.129146,0.000241,0.000241,7.3e-05,2.7936,0.000776,1.4976,0.00041600000000000003,21.129146,21.129146,0.07580032981458591,0.000286,0.000286,1.506714710555934,0.11501392307020922,607664000.0,False,0.0,,0.000599,114,1.2e-05,6.8e-05,16.0632,0.004462,True,11.2464,0.003124,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,53.768519999999995,53.781282999999995,0.47400000000000003,67.85172800000001,67.85172800000001,1.3000000000000001e-05,4.2e-05,True,0.24818927068547675,S,0.791,,04:31:24.415	+18:25:22.27,J043124.41+182522.3,False,,,,False,False,False,0
350,240,37363.67999999999,0.0,32037.119999999995,0.0,0.0,0.0,18.422681,18.422681,7244.64,0.000559,5261.759999999999,0.00040599999999999995,50.147959,50.147959,0.000172,0.000172,0.000124,2.0124,0.000559,1.4615999999999998,0.00040599999999999995,50.147959,50.147959,0.14645531741797563,0.00023700000000000001,0.00023700000000000001,1.506714710555934,0.262187795291848,322666000.0,False,0.0,,0.000469,244,-1e-06,0.000148,10.378799999999998,0.0028829999999999997,True,8.899199999999999,0.002472,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,91.570408,91.58299699999999,0.7919999999999999,67.85227900000001,67.85227900000001,-1e-06,8e-06,True,0.24818927068547675,S,0.6759999999999999,114.0,04:31:24.547	+18:25:21.65,J043124.55+182521.7,False,,,,False,False,False,0
351,241,42793.920000000006,0.001737,40124.159999999996,0.0006889999999999999,168.99358600000002,169.0049,18.651877,18.651877,4691.52,0.000362,4147.200000000001,0.00032,69.41027199999999,69.41027199999999,0.00014,0.00014,0.000242,1.3032000000000001,0.000362,1.1520000000000001,0.00032,69.41027199999999,69.41027199999999,0.23319839193270606,0.00015,0.00015,-999.0,0.36386687469457835,322666000.0,False,0.0,,0.0021079999999999996,241,6e-06,0.00020299999999999997,11.887200000000002,0.0033020000000000002,False,11.1456,0.0030960000000000002,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,118.89157,118.90288400000001,1.986,67.856738,67.856738,7.000000000000001e-06,4.5e-05,True,-999.0,S,2.429,109.0,04:31:25.617	+18:39:06.76,J043125.62+183906.8,False,,,,False,True,False,0
