GMRT-TAU_J042412.68+263002.6	04:24:12.678	+26:30:02.61	1.92	0.29	3.02	0.44	39	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042412.89+262207.8	04:24:12.888	+26:22:07.76	1.42	0.26	2.34	0.39	47	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042414.32+263618.7	04:24:14.324	+26:36:18.69	1.28	0.24	1.44	0.41	29	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042416.94+253025.2	04:24:16.944	+25:30:25.16	1.27	0.26	1.38	0.43	10	S	-	-	-	-	-	-	-	-	-	-	-	2M
GMRT-TAU_J042418.42+253725.3	04:24:18.419	+25:37:25.27	10.16	0.57	13.13	0.77	256	S	-	-	-	-	-	-	-	-	L	-0.81	0.22	N 
GMRT-TAU_J042420.00+262235.6	04:24:19.996	+26:22:35.56	1.30	0.23	2.18	0.34	42	S	-	-	-	-	-	-	-	-	-	-	-	2M
GMRT-TAU_J042420.63+260931.4	04:24:20.631	+26:09:31.37	8.11	0.45	9.07	0.55	147	S	-	-	-	-	-	-	-	-	-	-	-	G
GMRT-TAU_J042420.84+251457.7	04:24:20.841	+25:14:57.69	7.72	0.71	21.63	1.33	182	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042421.28+255251.7	04:24:21.279	+25:52:51.70	5.54	0.33	6.01	0.43	53	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042422.64+261811.7	04:24:22.638	+26:18:11.71	2.90	0.25	3.20	0.38	42	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042424.48+263853.7	04:24:24.477	+26:38:53.73	15.73	0.84	23.45	1.36	144	M	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042425.02+253009.9	04:24:25.022	+25:30:09.90	2.70	0.29	3.79	0.44	48	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042425.74+260905.1	04:24:25.740	+26:09:05.07	1.88	0.21	1.94	0.33	29	S	-	-	-	-	-	-	-	-	-	-	-	G 2M
GMRT-TAU_J042426.05+265219.2	04:24:26.048	+26:52:19.21	1.84	0.29	16.58	0.88	162	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042426.21+255958.0	04:24:26.213	+25:59:58.02	0.94	0.18	3.77	0.39	28	M	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042426.30+261047.7	04:24:26.300	+26:10:47.69	6.09	0.38	9.59	0.58	168	S	-	-	-	-	-	-	-	-	-	-	-	G
GMRT-TAU_J042426.90+263335.7	04:24:26.899	+26:33:35.65	1.25	0.27	3.28	0.38	43	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042427.52+260852.7	04:24:27.517	+26:08:52.71	1.36	0.21	2.13	0.32	51	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042428.44+262742.5	04:24:28.443	+26:27:42.54	1.86	0.24	2.12	0.37	32	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042428.54+251243.7	04:24:28.542	+25:12:43.74	30.81	1.71	30.81	2.00	2896	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042429.56+260056.3	04:24:29.556	+26:00:56.26	0.90	0.18	1.22	0.29	16	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042430.86+260224.5	04:24:30.864	+26:02:24.53	1.19	0.17	1.30	0.28	15	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042430.86+253920.6	04:24:30.864	+25:39:20.60	2.68	0.28	6.32	0.46	171	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042432.52+251428.5	04:24:32.521	+25:14:28.54	4.38	0.50	7.08	0.77	112	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042434.06+254200.1	04:24:34.064	+25:42:00.14	17.08	0.89	21.88	1.23	125	M	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042437.06+253109.0	04:24:37.062	+25:31:09.02	3.02	0.30	4.35	0.46	54	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042437.36+261546.6	04:24:37.362	+26:15:46.65	13.32	0.71	15.79	0.88	279	S	-	-	-	-	-	-	-	-	L	-0.86	0.17	N  G
GMRT-TAU_J042438.26+251444.5	04:24:38.261	+25:14:44.51	2.19	0.41	5.56	0.60	113	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042439.25+261801.6	04:24:39.251	+26:18:01.62	2.44	0.56	4.12	0.85	43	C	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042439.62+261813.2	04:24:39.618	+26:18:13.24	3.16	0.59	4.45	0.90	43	C	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042440.38+263032.5	04:24:40.382	+26:30:32.54	8.40	0.49	10.73	0.67	137	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042440.48+261740.4	04:24:40.478	+26:17:40.45	2.65	0.53	2.82	0.89	36	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042442.59+261811.2	04:24:42.592	+26:18:11.20	93.22	4.70	99.39	5.25	442	M	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042443.22+261821.5	04:24:43.222	+26:18:21.48	132.34	6.64	163.16	8.25	442	M	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042443.60+263427.1	04:24:43.597	+26:34:27.11	1.28	0.25	2.23	0.37	40	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042443.72+261853.9	04:24:43.722	+26:18:53.85	2.93	0.59	9.18	0.87	442	C	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042444.81+261709.5	04:24:44.806	+26:17:09.51	1.44	0.44	2.26	0.67	84	C	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042445.03+252439.0	04:24:45.032	+25:24:39.01	1.64	0.28	2.07	0.44	36	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042445.48+261719.9	04:24:45.479	+26:17:19.87	2.69	0.47	4.49	0.70	84	C	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042446.39+265803.2	04:24:46.387	+26:58:03.15	2.17	0.39	2.83	0.62	45	S	-	-	-	-	-	-	-	-	-	-	-	2M
GMRT-TAU_J042447.06+260454.2	04:24:47.060	+26:04:54.18	2.65	0.22	3.50	0.32	53	S	-	-	-	-	-	-	-	-	-	-	-	2M
GMRT-TAU_J042447.50+254406.0	04:24:47.495	+25:44:05.96	1.06	0.21	1.53	0.32	15	S	-	-	-	-	-	-	-	-	-	-	-	2M
GMRT-TAU_J042448.97+262507.1	04:24:48.969	+26:25:07.08	3.42	0.29	5.37	0.44	116	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042450.75+252315.1	04:24:50.754	+25:23:15.06	2.28	0.30	3.55	0.46	85	S	-	-	-	-	-	-	-	-	-	-	-	2M
GMRT-TAU_J042451.79+255416.4	04:24:51.790	+25:54:16.43	5.27	0.34	14.05	0.82	139	M	2.68	0.40	5.97	0.60	194	S	-	-	B	-0.72	0.33	N 
GMRT-TAU_J042451.86+254722.5	04:24:51.864	+25:47:22.45	20.82	1.07	25.38	1.37	149	M	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042452.49+264203.2	04:24:52.488	+26:42:03.20	3.29	0.31	5.50	0.47	117	S	-	-	-	-	-	-	-	-	L	-0.27	0.22	N  G 2M S
GMRT-TAU_J042452.93+255547.0	04:24:52.930	+25:55:46.97	1.41	0.24	1.87	0.37	28	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042453.11+255338.3	04:24:53.115	+25:53:38.35	-	-	-	-	-	-	1.77	0.36	1.77	0.62	178	S	-	-	-	-	-	-
GMRT-TAU_J042453.53+254651.5	04:24:53.531	+25:46:51.54	1.80	0.23	5.16	0.37	187	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042453.58+263301.1	04:24:53.577	+26:33:01.15	1.57	0.26	2.64	0.40	32	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042454.15+255354.3	04:24:54.147	+25:53:54.27	1.32	0.22	1.48	0.36	29	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042455.82+252917.2	04:24:55.818	+25:29:17.16	3.01	0.29	7.23	0.50	347	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042456.18+262531.4	04:24:56.177	+26:25:31.39	0.87	0.20	3.36	0.30	13	C	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042456.24+265404.5	04:24:56.236	+26:54:04.53	3.49	0.39	5.53	0.60	83	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042457.26+262521.0	04:24:57.265	+26:25:21.00	0.81	0.21	1.13	0.33	13	C	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042457.40+253509.3	04:24:57.403	+25:35:09.26	0.99	0.18	1.12	0.30	14	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042500.52+253433.4	04:25:00.520	+25:34:33.36	2.78	0.23	3.48	0.34	43	S	-	-	-	-	-	-	-	-	-	-	-	2M
GMRT-TAU_J042500.71+252702.5	04:25:00.714	+25:27:02.52	2.17	0.24	2.22	0.39	39	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042501.53+254510.0	04:25:01.527	+25:45:10.00	1.09	0.20	1.29	0.31	10	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042502.30+255530.9	04:25:02.300	+25:55:30.91	1.20	0.22	1.14	0.38	10	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042503.58+253218.6	04:25:03.577	+25:32:18.58	1.23	0.20	1.55	0.32	20	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042505.73+260429.9	04:25:05.728	+26:04:29.86	1.11	0.21	2.08	0.31	32	S	-	-	-	-	-	-	-	-	-	-	-	-
