,Cat_ID,DC_Maj,DC_Maj_img_plane,DC_Min,DC_Min_img_plane,DC_PA,DC_PA_img_plane,DEC,DEC_max,E_DC_Maj,E_DC_Maj_img_plane,E_DC_Min,E_DC_Min_img_plane,E_DC_PA,E_DC_PA_img_plane,E_DEC,E_DEC_max,E_Isl_Total_flux,E_Maj,E_Maj_img_plane,E_Min,E_Min_img_plane,E_PA,E_PA_img_plane,E_Peak_flux,E_RA,E_RA_max,E_SI,E_Total_flux,Freq,GBS,GBS_Flux,GBS_Name,Isl_Total_flux,Isl_id,Isl_mean,Isl_rms,Maj,Maj_img_plane,Match,Min,Min_img_plane,NVSS,NVSS_DEC,NVSS_DEC_offset,NVSS_E_SI,NVSS_E_flux,NVSS_RA,NVSS_RA_offset,NVSS_SI,NVSS_SI_FP,NVSS_flux,PA,PA_img_plane,Peak_flux,RA,RA_max,Resid_Isl_mean,Resid_Isl_rms,Resolved,SI,S_Code,Total_flux,nearest_df2_index,S_Ra_Dec,Name,GBS_C,GBS_C_Other,GBS_C_Type,GBS_C_Name,XMM,2MASS,MLC
186,160,48911.04,0.002415,33436.8,0.0,134.596543,134.730411,20.052032,20.052032,11015.999999999998,0.00085,5352.4800000000005,0.000413,24.215587,24.215587,0.00026000000000000003,0.00026000000000000003,0.000161,3.0599999999999996,0.00085,1.4868000000000001,0.000413,24.215587,24.215587,0.185118448567397,0.000306,0.000306,-999.0,0.3016385295349385,322664000.0,False,0.0,,0.0008,495,-1e-06,0.000176,13.5864,0.003774,False,9.288,0.0025800000000000003,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,127.17662800000001,127.310496,0.944,65.107117,65.107117,-1e-06,1.7e-05,True,-999.0,S,1.161,225.0,04:20:25.708	+20:03:07.32,J042025.71+200307.3,False,,,,False,False,0
187,161,52176.96,0.002724,36495.35999999999,0.000865,119.90886200000001,120.03908899999999,19.755963,19.755963,4704.48,0.000363,2449.44,0.00018899999999999999,10.520577000000001,10.520577000000001,9.8e-05,9.8e-05,0.00022799999999999999,1.3068,0.000363,0.6804,0.00018899999999999999,10.520577000000001,10.520577000000001,0.16160844656143442,0.000144,0.000144,0.9376052089862383,0.24696963376091402,322664000.0,False,0.0,,0.0038640000000000002,493,-3e-06,0.00013000000000000002,14.4936,0.004026,True,10.137599999999999,0.002816,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,115.053324,115.183551,1.7460000000000002,65.112264,65.112264,-1e-06,4.5e-05,True,-1.8624474526113592,C,2.5,233.0,04:20:26.943	+19:45:21.47,J042026.94+194521.5,False,,,,False,False,0
188,161,57529.44,0.0033280000000000002,29082.24000000001,0.0,125.26331200000001,125.39331100000001,19.755845,19.755845,13452.48,0.001038,3706.5600000000004,0.000286,13.739237,13.739237,0.000256,0.000256,0.00022,3.7368,0.001038,1.0296,0.000286,13.739237,13.739237,0.11031456159546663,0.000379,0.000379,0.9376052089862383,0.18308304809566617,607666000.0,False,0.0,,0.001429,221,3e-06,0.00011,15.980400000000001,0.004439,True,8.078400000000002,0.0022440000000000003,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,122.039648,122.169647,0.611,65.112936,65.112936,4e-06,5.2000000000000004e-05,True,-1.8624474526113592,C,0.769,,04:20:27.105	+19:45:21.04,J042027.10+194521.0,False,,,,False,False,0
189,162,46656.0,0.0,30676.32,0.0,0.0,0.0,19.758157999999998,19.758157999999998,4795.2,0.00037,2099.52,0.000162,9.664204,9.664204,8e-05,8e-05,0.00022799999999999999,1.332,0.00037,0.5832,0.000162,9.664204,9.664204,0.14901573742393787,0.000152,0.000152,0.8924286822831098,0.23671210890024197,322664000.0,False,0.0,,0.0038640000000000002,493,-3e-06,0.00013000000000000002,12.959999999999999,0.0036,True,8.5212,0.002367,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,106.374283,106.50345300000001,1.526,65.115431,65.115431,-1e-06,4.5e-05,True,-0.8704075284738827,C,1.643,232.0,04:20:27.703	+19:45:29.37,J042027.70+194529.4,False,,,,False,True,0
190,162,48729.600000000006,0.0023239999999999997,36456.479999999996,0.000826,73.26975999999999,73.398834,19.758281,19.758281,8890.56,0.000686,5184.000000000001,0.0004,26.026612,26.026612,0.000174,0.000174,0.00022,2.4696,0.000686,1.4400000000000002,0.0004,26.026612,26.026612,0.11938468285337109,0.00028900000000000003,0.00028900000000000003,0.8924286822831098,0.18805856135789192,607666000.0,False,0.0,,0.001429,221,3e-06,0.00011,13.536000000000001,0.0037600000000000003,True,10.1268,0.0028120000000000003,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,80.524596,80.65366999999999,0.709,65.115719,65.115719,4e-06,5.2000000000000004e-05,True,-0.8704075284738827,C,0.9470000000000001,,04:20:27.773	+19:45:29.81,J042027.77+194529.8,False,,,,False,True,0
191,704,43091.99999999999,0.0,29082.24000000001,0.0,0.0,0.0,19.523905,19.523905,9383.04,0.000724,4224.959999999999,0.00032599999999999996,21.467773,21.467773,0.000188,0.000188,8.1e-05,2.6064000000000003,0.000724,1.1735999999999998,0.00032599999999999996,21.467773,21.467773,0.09454587510833035,0.00028,0.00028,-999.0,0.1677547018715124,607666000.0,False,0.0,,0.000337,222,-1e-06,9.499999999999999e-05,11.969999999999999,0.003325,False,8.078400000000002,0.0022440000000000003,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,62.291789,62.419295999999996,0.513,65.116003,65.116003,-1e-06,2.4e-05,True,-999.0,S,0.484,,04:20:27.841	+19:31:26.06,J042027.84+193126.1,False,,,,False,False,0
192,163,145942.56,0.010931,86780.16,0.006017,32.986174,33.113465999999995,19.558445000000003,19.558445000000003,22822.56,0.001761,12260.160000000002,0.0009460000000000001,17.572981,17.572981,0.000661,0.000661,0.000364,6.3396,0.001761,3.4056000000000006,0.0009460000000000001,17.572981,17.572981,0.10862435270232913,0.000532,0.000532,-999.0,0.34767576849702947,322664000.0,False,0.0,,0.01014,488,-1e-06,0.000132,40.5396,0.011261,False,24.1056,0.006696,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,33.526755,33.654047,0.6900000000000001,65.11729100000001,65.11729100000001,-2e-06,5.4000000000000005e-05,True,-999.0,C,6.5760000000000005,229.0,04:20:28.150	+19:33:30.40,J042028.15+193330.4,False,,,,False,False,0
193,164,40811.04,0.0,33035.04,0.0,0.0,0.0,19.412520999999998,19.412520999999998,3123.36,0.000241,2047.6800000000003,0.00015800000000000002,14.457935,14.457935,7e-05,7e-05,0.000133,0.8676,0.000241,0.5688000000000001,0.00015800000000000002,14.457935,14.457935,0.1458078272933247,0.000101,0.000101,0.5736544780851368,0.22263854675235373,607666000.0,False,0.0,,0.001542,220,-0.0,0.00011899999999999999,11.3364,0.003149,True,9.176400000000001,0.002549,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,104.78837,104.914542,1.7129999999999999,65.117914,65.117914,1e-06,5.6999999999999996e-05,True,-1.209856667896557,S,1.737,,04:20:28.299	+19:24:45.08,J042028.30+192445.1,False,,,,False,False,0
194,164,39022.56,0.0,33242.4,0.0,0.0,0.0,19.412577,19.412577,1814.4,0.00014,1308.96,0.000101,11.558551,11.558551,4.3e-05,4.3e-05,0.000205,0.504,0.00014,0.36360000000000003,0.000101,11.558551,11.558551,0.25208947320346403,5.9e-05,5.9e-05,0.5736544780851368,0.3432757492162824,322664000.0,False,0.0,,0.003667,492,4.3e-05,0.000166,10.839599999999999,0.003011,True,9.234,0.002565,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,85.693597,85.819727,3.8289999999999997,65.118044,65.118044,4.2e-05,4e-05,True,-1.209856667896557,S,3.7359999999999998,231.0,04:20:28.331	+19:24:45.28,J042028.33+192445.3,False,,,,False,False,0
195,165,72679.68000000001,0.004772,36832.32000000001,0.0008880000000000001,122.77851000000001,122.907824,19.996323,19.996323,12052.800000000001,0.00093,3862.08,0.000298,11.306394000000001,11.306394000000001,0.000231,0.000231,0.00021899999999999998,3.3480000000000003,0.00093,1.0728,0.000298,11.306394000000001,11.306394000000001,0.17116261274004904,0.00034500000000000004,0.00034500000000000004,-999.0,0.2623085206393418,322664000.0,False,0.0,,0.002075,491,4e-05,0.00015900000000000002,20.1888,0.005608,False,10.231200000000001,0.0028420000000000003,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,120.892781,121.022095,1.216,65.119387,65.119387,4.1e-05,6.500000000000001e-05,True,-999.0,S,2.448,225.0,04:20:28.653	+19:59:46.76,J042028.65+195946.8,False,,,,False,False,0
196,166,43558.56,0.001609,38206.08,0.001196,135.123703,135.252746,20.040757,20.040757,7063.2,0.000545,5520.96,0.000426,50.507124,50.507124,0.000188,0.000188,0.000174,1.962,0.000545,1.5336,0.000426,50.507124,50.507124,0.18203906860891153,0.000226,0.000226,-999.0,0.28882472626144734,322664000.0,False,0.0,,0.001101,489,-9e-06,0.000166,12.099599999999999,0.003361,False,10.6128,0.002947,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,110.88502199999999,111.01406499999999,1.133,65.120986,65.120986,-8e-06,3.2e-05,True,-999.0,S,1.417,225.0,04:20:29.037	+20:02:26.73,J042029.04+200226.7,False,,,,False,False,0
197,167,43169.76,0.001761,35873.28,0.0,151.648746,151.77545,19.713898,19.713898,8592.48,0.000663,6013.44,0.00046399999999999995,43.769575,43.769575,0.000242,0.000242,0.00011399999999999999,2.3868,0.000663,1.6703999999999999,0.00046399999999999995,43.769575,43.769575,0.13376905471744951,0.000244,0.000244,-999.0,0.2179393550967792,322664000.0,False,0.0,,0.000543,490,-3.9e-05,0.000126,11.9916,0.003331,False,9.9648,0.0027670000000000004,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,134.354389,134.481092,0.708,65.12191700000001,65.12191700000001,-3.9e-05,1.4000000000000001e-05,True,-999.0,S,0.825,233.0,04:20:29.260	+19:42:50.03,J042029.26+194250.0,False,,,,False,False,0
198,168,62298.719999999994,0.004017,57840.48,0.0033049999999999998,10.948903999999999,11.074247999999999,19.554838,19.554838,3460.3199999999997,0.000267,3084.4799999999996,0.00023799999999999998,31.198307,31.198307,0.000113,0.000113,0.000364,0.9611999999999999,0.000267,0.8567999999999999,0.00023799999999999998,31.198307,31.198307,0.19258766834872892,0.000102,0.000102,-999.0,0.3990303873140491,322664000.0,False,0.0,,0.01014,488,-1e-06,0.000132,17.3052,0.004807,False,16.0668,0.004463,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,12.651843,12.777187,2.6020000000000003,65.123044,65.123044,-2e-06,5.4000000000000005e-05,True,-999.0,C,7.05,229.0,04:20:29.531	+19:33:17.42,J042029.53+193317.4,False,,,,False,False,0
199,705,37635.84,0.0,33268.32000000001,0.0,0.0,0.0,19.152317,19.152317,7581.599999999999,0.000585,5909.76,0.00045599999999999997,65.775391,65.775391,0.000195,0.000195,0.000168,2.106,0.000585,1.6416,0.00045599999999999997,65.775391,65.775391,0.1955275172450159,0.00024700000000000004,0.00024700000000000004,-999.0,0.33929209024084245,607666000.0,False,0.0,,0.0006900000000000001,218,1.2e-05,0.000193,10.4544,0.002904,False,9.241200000000001,0.0025670000000000003,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,98.380605,98.502566,1.0019999999999998,65.125799,65.125799,1.2e-05,5.5e-05,True,-999.0,S,0.943,,04:20:30.192	+19:09:08.34,J042030.19+190908.3,False,,,,False,False,0
200,169,59434.56,0.0035979999999999996,40551.840000000004,0.0013830000000000001,142.98341200000002,143.108619,19.856149,19.856149,7115.04,0.000549,3693.6,0.000285,13.684748999999998,13.684748999999998,0.00019099999999999998,0.00019099999999999998,0.000206,1.9764,0.000549,1.026,0.000285,13.684748999999998,13.684748999999998,0.15956992981135262,0.00018,0.00018,-999.0,0.2442081540407691,322664000.0,False,0.0,,0.002455,486,3.9e-05,0.000135,16.5096,0.004586,False,11.2644,0.003129,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,137.76615,137.891356,1.375,65.128913,65.128913,4.3e-05,6.500000000000001e-05,True,-999.0,S,2.493,235.0,04:20:30.939	+19:51:22.14,J042030.94+195122.1,False,,,,False,False,0
201,170,58786.56,0.0035909999999999996,42884.64000000001,0.001632,154.713142,154.837228,19.952945,19.952945,8760.96,0.000676,5132.16,0.000396,20.615647,20.615647,0.000261,0.000261,0.000182,2.4335999999999998,0.000676,1.4256,0.000396,20.615647,20.615647,0.153827208256537,0.000206,0.000206,-999.0,0.2319062364405063,322664000.0,False,0.0,,0.001524,485,-1.6e-05,0.000135,16.3296,0.004536,False,11.912400000000002,0.0033090000000000003,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,149.092986,149.217072,1.082,65.133916,65.133916,-1.2e-05,7.4e-05,True,-999.0,S,2.051,225.0,04:20:32.140	+19:57:10.60,J042032.14+195710.6,False,,,,False,False,0
202,171,49973.76,0.002673,41031.36,0.001336,156.03045,156.15584099999998,20.212253,20.212253,388.79999999999995,2.9999999999999997e-05,272.16,2.1e-05,1.5341360000000002,1.5341360000000002,1.2e-05,1.2e-05,0.00044699999999999997,0.10799999999999998,2.9999999999999997e-05,0.0756,2.1e-05,1.5341360000000002,1.5341360000000002,1.7595941463871718,1e-05,1e-05,-999.0,2.7127308178291485,322664000.0,False,0.0,,0.053199,483,-5e-05,0.00023500000000000002,13.8816,0.003856,False,11.3976,0.003166,True,20.212305555555556,-5.255555555550018e-05,0.09920151414126624,0.7,65.13441666666665,0.00021233333335146654,-0.7299750234850606,L,18.4,144.888774,145.014165,34.832,65.134629,65.134629,-1.4999999999999999e-05,0.00028199999999999997,True,-999.0,S,53.714,225.0,04:20:32.311	+20:12:44.11,J042032.31+201244.1,False,,,,False,False,0
203,172,47835.36,0.002305,38076.48,0.000989,140.09081899999998,140.215427,20.08701,20.08701,3615.8399999999997,0.000279,2371.6800000000003,0.000183,13.690401000000001,13.690401000000001,9.6e-05,9.6e-05,0.000302,1.0044,0.000279,0.6588,0.000183,13.690401000000001,13.690401000000001,0.2881012018371322,0.000105,0.000105,-999.0,0.4351064496189409,322664000.0,False,0.0,,0.003985,484,-6.4e-05,0.00022200000000000003,13.2876,0.003691,False,10.5768,0.002938,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,128.126553,128.25116,3.3890000000000002,65.134732,65.134732,-6.4e-05,4.7e-05,True,-999.0,S,4.643,225.0,04:20:32.336	+20:05:13.24,J042032.34+200513.2,False,,,,False,True,0
204,173,47848.32,0.0025670000000000003,38867.04,0.000271,178.67963500000002,178.798894,19.563370000000003,19.563370000000003,10549.44,0.000814,7205.759999999999,0.000556,44.030712,44.030712,0.00034500000000000004,0.00034500000000000004,7.5e-05,2.9304,0.000814,2.0016,0.000556,44.030712,44.030712,0.09474715035292618,0.00023700000000000001,0.00023700000000000001,1.6038675219844178,0.14647146479775508,607666000.0,False,0.0,,0.00033999999999999997,216,2e-06,8.7e-05,13.2912,0.003692,True,10.7964,0.002999,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,174.529822,174.649082,0.453,65.141373,65.141373,2e-06,3.3e-05,True,0.13248014628758661,S,0.634,,04:20:33.930	+19:33:48.13,J042033.93+193348.1,False,,,,False,False,0
205,173,40201.920000000006,0.0,29263.68,0.0,0.0,0.0,19.563093,19.563093,8501.76,0.000656,4419.36,0.000341,25.906833,25.906833,0.000147,0.000147,0.000105,2.3616,0.000656,1.2276,0.000341,25.906833,25.906833,0.12251409102629787,0.000278,0.000278,1.6038675219844178,0.2189491322202488,322664000.0,False,0.0,,0.000425,482,1e-05,0.000124,11.167200000000001,0.003102,True,8.1288,0.002258,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,95.715212,95.834285,0.6589999999999999,65.141922,65.141922,1e-05,5e-06,True,0.13248014628758661,S,0.583,229.0,04:20:34.061	+19:33:47.13,J042034.06+193347.1,False,,,,False,False,0
206,174,55261.44000000001,0.003341,41640.48,0.001173,16.794959,16.907268,18.588558,18.588558,4354.56,0.000336,2656.8,0.000205,11.873021000000001,11.873021000000001,0.000138,0.000138,0.000682,1.2096,0.000336,0.738,0.000205,11.873021000000001,11.873021000000001,0.5369308358624973,9.499999999999999e-05,9.499999999999999e-05,-999.0,0.8402193299966384,322664000.0,False,0.0,,0.010181,481,3e-06,0.00041,15.350400000000002,0.004264,False,11.5668,0.0032119999999999996,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,18.967914999999998,19.080223999999998,6.183,65.145259,65.145259,3.1e-05,0.00028900000000000003,True,-999.0,S,10.697,222.0,04:20:34.862	+18:35:18.81,J042034.86+183518.8,False,,,,False,False,0
207,175,48379.67999999999,0.002255,38154.24,0.001245,117.925913,118.045272,20.093135999999998,20.092728,324.00000000000006,2.5e-05,207.35999999999999,1.6e-05,1.191928,1.191928,1e-05,1e-05,0.001257,0.09000000000000001,2.5e-05,0.0576,1.6e-05,1.191928,1.191928,2.158677662366478,8e-06,8e-06,-999.0,3.024251478052049,322664000.0,False,0.0,,0.073258,477,-9e-06,0.00024700000000000004,13.438799999999999,0.0037329999999999998,False,10.5984,0.002944,True,20.093,0.00013599999999769352,0.10384646592636097,1.4,65.15020833333332,-9.3333333325063e-05,-0.39845421842999995,L,33.1,110.84261299999999,110.961972,42.89,65.150115,65.150396,0.0007610000000000001,0.00042199999999999996,True,-999.0,M,59.401,225.0,04:20:36.028	+20:05:35.29,J042036.03+200535.3,False,,,,False,True,0
208,176,46941.119999999995,0.00212,40759.2,0.0015970000000000001,134.133953,134.248356,19.290828,19.290828,1114.56,8.6e-05,868.3199999999999,6.7e-05,6.852994,6.852994,2.9999999999999997e-05,2.9999999999999997e-05,0.000357,0.3096,8.6e-05,0.2412,6.7e-05,6.852994,6.852994,0.504930987858737,3.5e-05,3.5e-05,0.30722263811746725,0.7358702484134008,322664000.0,False,0.0,,0.013596,480,-2e-06,0.000194,13.0392,0.003622,True,11.322,0.003145,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,115.73644399999999,115.850847,9.211,65.15124,65.15124,6.9e-05,0.000154,True,-0.5821433119173113,S,13.253,228.0,04:20:36.298	+19:17:26.98,J042036.30+191727.0,False,,,,False,False,0
209,176,49973.76,0.002459,33177.600000000006,0.0,117.79257199999999,117.90694199999999,19.290381,19.290053,1334.8799999999999,0.000103,622.08,4.8e-05,2.68882,2.68882,4.1e-05,4.1e-05,0.000285,0.37079999999999996,0.000103,0.1728,4.8e-05,2.68882,2.68882,0.33387334424898313,2.5e-05,2.5e-05,0.30722263811746725,0.5834822705104245,607666000.0,False,0.0,,0.008790000000000001,214,-1e-06,0.000131,13.8816,0.003856,True,9.216000000000001,0.00256,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,113.358713,113.473083,6.1419999999999995,65.151331,65.151724,-1.2e-05,6.500000000000001e-05,True,-0.5821433119173113,M,9.168000000000001,,04:20:36.319	+19:17:25.37,J042036.32+191725.4,False,,,,False,False,0
210,177,81038.88,0.005579,33333.12,0.0,52.071727,52.181738,18.683184,18.683188,10005.119999999999,0.000772,2255.04,0.000174,6.590573,6.590573,0.000269,0.000269,0.000915,2.7792,0.000772,0.6264,0.000174,6.590573,6.590573,0.40659335951291675,0.000202,0.000202,-999.0,1.003059265447461,322664000.0,False,0.0,,0.013697999999999998,479,-2.3e-05,0.000357,22.5108,0.006253,False,9.2592,0.002572,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,53.867061,53.977072,3.892,65.154146,65.155203,-1.3000000000000001e-05,0.000176,True,-999.0,M,14.766,222.0,04:20:36.995	+18:40:59.46,J042037.00+184059.5,False,,,,False,False,0
211,178,44945.28,0.0018030000000000001,38180.16,0.001221,126.44893799999998,126.56412900000001,19.669731,19.669731,2747.52,0.000212,2021.76,0.000156,15.290778,15.290778,7e-05,7e-05,0.000171,0.7632,0.000212,0.5616,0.000156,15.290778,15.290778,0.16099515520660862,8.7e-05,8.7e-05,0.588824821084854,0.23671016560342312,322664000.0,False,0.0,,0.0026969999999999997,478,-1e-05,0.00011499999999999999,12.4848,0.003468,True,10.6056,0.0029460000000000003,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,111.247501,111.362692,2.124,65.155311,65.155311,-6e-06,4.8e-05,True,-1.4904442262019137,S,2.741,227.0,04:20:37.275	+19:40:11.03,J042037.27+194011.0,False,,,,False,False,0
212,178,38270.880000000005,0.0,32283.360000000004,0.0,0.0,0.0,19.669777,19.669777,2773.4400000000005,0.00021400000000000002,1956.9600000000003,0.000151,16.920985,16.920985,6.6e-05,6.6e-05,9.499999999999999e-05,0.7704000000000001,0.00021400000000000002,0.5436000000000001,0.000151,16.920985,16.920985,0.09527068016971434,9e-05,9e-05,0.588824821084854,0.14608977548069543,607666000.0,False,0.0,,0.000986,213,-3e-06,7.8e-05,10.6308,0.0029530000000000003,True,8.967600000000001,0.002491,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,77.292328,77.407494,1.149,65.155384,65.155384,1e-06,5.9e-05,True,-1.4904442262019137,S,1.067,,04:20:37.292	+19:40:11.20,J042037.29+194011.2,False,,,,False,False,0
213,179,40137.12,0.001271,34123.68,0.0,41.881291999999995,41.992473,19.287853,19.287853,2604.9599999999996,0.00020099999999999998,1892.1599999999999,0.000146,16.086888000000002,16.086888000000002,6.7e-05,6.7e-05,0.000244,0.7235999999999999,0.00020099999999999998,0.5256,0.000146,16.086888000000002,16.086888000000002,0.2473032349161652,8.2e-05,8.2e-05,0.4789590309160418,0.3653960898805569,322664000.0,False,0.0,,0.003125,476,-8e-06,0.00018899999999999999,11.1492,0.003097,True,9.4788,0.002633,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,64.352006,64.463186,3.166,65.160945,65.160945,1e-06,9.300000000000001e-05,True,0.9924271803653104,S,3.261,226.0,04:20:38.627	+19:17:16.27,J042038.63+191716.3,False,,,,False,False,0
214,179,37506.240000000005,0.0,30987.36,0.0,0.0,0.0,19.287620999999998,19.287244,881.28,6.8e-05,596.16,4.6e-05,4.898603,4.898603,2.8000000000000003e-05,2.8000000000000003e-05,0.0002,0.2448,6.8e-05,0.1656,4.6e-05,4.898603,4.898603,0.3090199063167291,2e-05,2e-05,0.4789590309160418,0.42267642470334205,607666000.0,False,0.0,,0.0057799999999999995,212,-6e-06,0.000124,10.418400000000002,0.0028940000000000003,True,8.6076,0.002391,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,75.14744,75.258618,5.6610000000000005,65.160948,65.161502,-2.6000000000000002e-05,7.6e-05,True,0.9924271803653104,M,6.111999999999999,,04:20:38.628	+19:17:15.44,J042038.63+191715.4,False,,,,False,False,0
215,180,44115.840000000004,0.001861,40396.32,0.001369,38.653831,38.762777,18.953307000000002,18.953307000000002,5728.32,0.000442,4872.96,0.000376,60.310903,60.310903,0.000162,0.000162,0.00020099999999999998,1.5912,0.000442,1.3536,0.000376,60.310903,60.310903,0.21432955932395328,0.00018600000000000002,0.00018600000000000002,-999.0,0.3325646140225986,322664000.0,False,0.0,,0.0017219999999999998,475,-1.7e-05,0.000188,12.2544,0.003404,False,11.2212,0.003117,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,74.40608399999999,74.51503000000001,1.592,65.162122,65.162122,-1.7e-05,3.3e-05,True,-999.0,S,2.133,222.0,04:20:38.909	+18:57:11.91,J042038.91+185711.9,False,,,,False,False,0
216,181,64385.280000000006,0.003972,37661.759999999995,0.001174,112.01850900000001,112.12873700000002,19.198349,19.198349,15007.68,0.001158,5987.52,0.000462,19.455629000000002,19.455629000000002,0.000252,0.000252,0.000147,4.1688,0.001158,1.6632,0.000462,19.455629000000002,19.455629000000002,0.15393122652665378,0.000466,0.000466,-999.0,0.23100476726682503,322664000.0,False,0.0,,0.001,474,3.5e-05,0.000144,17.884800000000002,0.004968,False,10.461599999999999,0.0029059999999999997,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,110.360871,110.4711,0.773,65.16233199999999,65.16233199999999,3.5e-05,2e-05,True,-999.0,S,1.4089999999999998,220.0,04:20:38.960	+19:11:54.06,J042038.96+191154.1,False,,,,False,False,0
217,182,46630.079999999994,0.002091,34369.92,0.0,130.348872,130.462986,19.958639,19.958639,7387.2,0.00057,4134.240000000001,0.000319,21.199581,21.199581,0.000171,0.000171,0.00014199999999999998,2.052,0.00057,1.1484,0.000319,21.199581,21.199581,0.1542628357706418,0.000218,0.000218,1.2313871672665317,0.2482328745351832,322664000.0,False,0.0,,0.001017,473,-7.000000000000001e-06,0.00014199999999999998,12.952799999999998,0.0035979999999999996,True,9.5472,0.002652,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,121.322861,121.43697399999999,1.053,65.163232,65.163232,-7.000000000000001e-06,1.4999999999999999e-05,True,-0.16119113070620558,S,1.268,225.0,04:20:39.176	+19:57:31.10,J042039.18+195731.1,False,,,,False,False,0
218,182,43390.08,0.0,33540.48,0.0,0.0,0.0,19.958526000000003,19.958526000000003,8605.44,0.000664,5196.96,0.000401,31.093649,31.093649,0.00027400000000000005,0.00027400000000000005,0.000175,2.3904,0.000664,1.4436,0.000401,31.093649,31.093649,0.19034054350032734,0.000182,0.000182,1.2313871672665317,0.31622549312160136,607666000.0,False,0.0,,0.0008380000000000001,211,1.1e-05,0.000182,12.0528,0.0033469999999999997,True,9.3168,0.002588,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,163.354391,163.468496,1.047,65.163253,65.163253,1.2e-05,5.4000000000000005e-05,True,-0.16119113070620558,S,1.145,,04:20:39.181	+19:57:30.69,J042039.18+195730.7,False,,,,False,False,0
219,183,51373.439999999995,0.002852,41536.799999999996,0.001372,159.46389399999998,159.57822099999998,20.139891,20.139891,9473.76,0.000731,6505.92,0.000502,36.553975,36.553975,0.00029,0.00029,0.000174,2.6316,0.000731,1.8072,0.000502,36.553975,36.553975,0.18034661765611243,0.000241,0.000241,-999.0,0.27350331350826446,322664000.0,False,0.0,,0.001247,471,1.4000000000000001e-05,0.000162,14.270399999999999,0.003963,False,11.537999999999998,0.003204,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,150.247901,150.362229,1.019,65.16550500000001,65.16550500000001,1.4000000000000001e-05,2.4e-05,True,-999.0,S,1.6350000000000002,225.0,04:20:39.721	+20:08:23.61,J042039.72+200823.6,False,,,,False,False,0
220,184,67495.68,0.004459,40979.520000000004,0.001129,28.905094000000002,29.011241,18.680165,18.680165,7659.360000000001,0.000591,3343.68,0.000258,10.383746,10.383746,0.00022200000000000003,0.00022200000000000003,0.000502,2.1276,0.000591,0.9288,0.000258,10.383746,10.383746,0.41470645039593973,0.00016,0.00016,-999.0,0.6561781465425376,322664000.0,False,0.0,,0.006534999999999999,472,1.2e-05,0.000352,18.7488,0.005208,False,11.3832,0.0031620000000000003,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,31.151915999999996,31.258063,3.8240000000000003,65.166155,65.166155,1.3000000000000001e-05,8.7e-05,True,-999.0,S,7.951999999999999,192.0,04:20:39.877	+18:40:48.59,J042039.88+184048.6,False,,,,False,True,0
