,Cat_ID,DC_Maj,DC_Maj_img_plane,DC_Min,DC_Min_img_plane,DC_PA,DC_PA_img_plane,DEC,DEC_max,E_DC_Maj,E_DC_Maj_img_plane,E_DC_Min,E_DC_Min_img_plane,E_DC_PA,E_DC_PA_img_plane,E_DEC,E_DEC_max,E_Isl_Total_flux,E_Maj,E_Maj_img_plane,E_Min,E_Min_img_plane,E_PA,E_PA_img_plane,E_Peak_flux,E_RA,E_RA_max,E_SI,E_Total_flux,Freq,GBS,GBS_Flux,GBS_Name,Isl_Total_flux,Isl_id,Isl_mean,Isl_rms,Maj,Maj_img_plane,Match,Min,Min_img_plane,NVSS,NVSS_DEC,NVSS_DEC_offset,NVSS_E_SI,NVSS_E_flux,NVSS_RA,NVSS_RA_offset,NVSS_SI,NVSS_SI_FP,NVSS_flux,PA,PA_img_plane,Peak_flux,RA,RA_max,Resid_Isl_mean,Resid_Isl_rms,Resolved,SI,S_Code,Total_flux,nearest_df2_index,S_Ra_Dec,Name,GBS_C,GBS_C_Other,GBS_C_Type,GBS_C_Name,XMM,2MASS,SPITZER,MLC
156,149,52293.600000000006,0.00264,45334.079999999994,0.002151,28.037771999999997,28.232574,26.117031,26.117031,1308.96,0.000101,1023.8400000000001,7.900000000000001e-05,7.143673,7.143673,3.6e-05,3.6e-05,0.0006519999999999999,0.36360000000000003,0.000101,0.28440000000000004,7.900000000000001e-05,7.143673,7.143673,0.49149589011506495,4.1e-05,4.1e-05,0.34821708780919836,0.8214404969320662,322665000.0,False,0.0,,0.022111000000000002,440,-9e-06,0.000195,14.526000000000002,0.004034,True,12.592799999999999,0.003498,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,62.196812,62.391614000000004,8.878,66.322089,66.322089,-5e-06,0.00016299999999999998,True,-1.620329662143481,C,15.213999999999999,195.0,04:25:17.301	+26:07:01.31,J042517.30+260701.3,False,,,,False,False,False,0
157,150,51956.64000000001,0.0,36300.96,0.0,0.0,0.0,27.025821999999998,27.025821999999998,3758.4,0.00029,1943.9999999999998,0.00015,8.24836,8.24836,0.000113,0.000113,0.0005070000000000001,1.044,0.00029,0.5399999999999999,0.00015,8.24836,8.24836,0.5096598473491903,8e-05,8e-05,-999.0,0.7677168895497872,322665000.0,False,0.0,,0.007431,439,-2.2e-05,0.000383,14.432400000000001,0.004009,False,10.0836,0.002801,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,152.762924,152.962996,6.392,66.324364,66.324364,-2.8999999999999997e-05,0.000132,True,-999.0,S,8.717,181.0,04:25:17.847	+27:01:32.96,J042517.85+270133.0,False,,,,False,False,False,0
158,151,61611.84,0.0035689999999999997,38711.52,0.001367,104.386509,104.575533,25.775372,25.775372,7296.4800000000005,0.000563,3252.96,0.000251,11.058088,11.058088,0.00011100000000000001,0.00011100000000000001,0.00024300000000000002,2.0268,0.000563,0.9036,0.000251,11.058088,11.058088,0.21247119804811193,0.00023700000000000001,0.00023700000000000001,-999.0,0.32711068845270097,322665000.0,False,0.0,,0.002763,438,-4.2e-05,0.000182,17.1144,0.0047539999999999995,False,10.7532,0.002987,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,98.160265,98.349289,1.9020000000000001,66.32992800000001,66.32992800000001,-3.9e-05,5.9999999999999995e-05,True,-999.0,S,3.281,197.0,04:25:19.183	+25:46:31.34,J042519.18+254631.3,False,,,,False,False,False,0
159,152,54730.079999999994,0.0032700000000000003,43117.92,0.0011380000000000001,150.603574,150.795288,26.916259000000004,26.916259000000004,8644.32,0.000667,5715.360000000001,0.00044100000000000004,28.093019,28.093019,0.00024900000000000004,0.00024900000000000004,0.000325,2.4012,0.000667,1.5876000000000001,0.00044100000000000004,28.093019,28.093019,0.3354446153987272,0.000231,0.000231,-999.0,0.5058904253887397,322665000.0,False,0.0,,0.002872,436,-5e-06,0.000296,15.202799999999998,0.004222999999999999,False,11.9772,0.003327,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,140.438276,140.62999,2.1940000000000004,66.34115600000001,66.34115600000001,-5e-06,4.8e-05,True,-999.0,S,3.743,181.0,04:25:21.877	+26:54:58.53,J042521.88+265458.5,False,,,,False,False,False,0
160,153,46020.96,0.001493,35095.68,0.000895,80.435573,80.61834499999999,25.624277,25.624277,9707.04,0.000749,5767.200000000001,0.00044500000000000003,31.599162,31.599162,0.000194,0.000194,0.000154,2.6964,0.000749,1.602,0.00044500000000000003,31.599162,31.599162,0.18330172530557368,0.000315,0.000315,-999.0,0.3002031353933533,322665000.0,False,0.0,,0.000621,437,-0.00011999999999999999,0.000174,12.7836,0.003551,False,9.7488,0.002708,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,79.692923,79.875694,0.953,66.342004,66.342004,-0.00011999999999999999,7.000000000000001e-06,True,-999.0,S,1.113,174.0,04:25:22.081	+25:37:27.40,J042522.08+253727.4,False,,,,False,False,False,0
161,154,47213.28,0.0018390000000000001,38905.92,0.0014089999999999999,120.893005,121.07974399999999,26.300901,26.300901,6350.4,0.00049,4432.320000000001,0.000342,28.627115000000003,28.627115000000003,0.000145,0.000145,0.000221,1.764,0.00049,1.2312,0.000342,28.627115000000003,28.627115000000003,0.2263817627371958,0.00020800000000000001,0.00020800000000000001,-999.0,0.3514101058592368,322665000.0,False,0.0,,0.002016,435,1.4999999999999999e-05,0.000199,13.1148,0.0036420000000000003,False,10.8072,0.003002,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,88.91280400000001,89.09954300000001,1.691,66.343165,66.343165,1.6e-05,4.1e-05,True,-999.0,S,2.245,193.0,04:25:22.360	+26:18:03.24,J042522.36+261803.2,False,,,,False,True,False,0
162,621,59836.32000000001,0.003493,32607.360000000004,0.0,40.820775,41.002061,26.040479,26.040479,15824.16,0.001221,5196.96,0.000401,18.173235000000002,18.173235000000002,0.000368,0.000368,0.000227,4.3956,0.001221,1.4436,0.000401,18.173235000000002,18.173235000000002,0.20996687834037062,0.00040300000000000004,0.00040300000000000004,-999.0,0.3363852107331712,607665000.0,False,0.0,,0.001001,189,2e-05,0.000204,16.6212,0.0046170000000000004,False,9.0576,0.002516,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,48.074778,48.256065,0.9939999999999999,66.351667,66.351667,2.1e-05,3.7e-05,True,-999.0,S,1.4020000000000001,,04:25:24.400	+26:02:25.72,J042524.40+260225.7,False,,,,False,False,False,0
163,155,44802.72,0.001402,35575.2,0.000782,116.52088300000001,116.702441,26.308937,26.308937,2280.9599999999996,0.000176,1464.48,0.000113,8.843194,8.843194,4.8e-05,4.8e-05,0.000304,0.6335999999999999,0.000176,0.4068,0.000113,8.843194,8.843194,0.30505901068481817,7.5e-05,7.5e-05,0.8118419276546673,0.4300132817716215,322665000.0,True,  0.348,J042525.11+261833.4,0.005217,434,5e-06,0.000202,12.4452,0.003457,True,9.882,0.002745,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,87.98964699999999,88.171205,4.5,66.354975,66.354975,1.4999999999999999e-05,0.000106,True,-1.359988367269238,S,5.186999999999999,193.0,04:25:25.194	+26:18:32.17,J042525.19+261832.2,True,SST J042525.1+261833    ,                  ,J042525.11+261833.4,False,False,False,0
164,155,37324.8,0.0,31078.079999999998,0.0,0.0,0.0,26.309,26.309,3758.4,0.00029,2566.08,0.000198,21.611501999999998,21.611501999999998,8.6e-05,8.6e-05,0.000275,1.044,0.00029,0.7128,0.000198,21.611501999999998,21.611501999999998,0.2715502946048853,0.000122,0.000122,0.8118419276546673,0.4544272466523107,607665000.0,True,  0.348,J042525.11+261833.4,0.001994,188,-1.8e-05,0.000252,10.368,0.00288,True,8.6328,0.002398,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,101.689205,101.870747,2.6149999999999998,66.355011,66.355011,-1.6e-05,9.8e-05,True,-1.359988367269238,S,2.193,,04:25:25.203	+26:18:32.40,J042525.20+261832.4,True,SST J042525.1+261833    ,                  ,J042525.11+261833.4,False,False,False,0
165,156,43027.200000000004,0.0018559999999999998,40940.64,0.000799,168.614404,168.788882,25.653129999999997,25.653129999999997,4523.040000000001,0.000349,4121.28,0.00031800000000000003,85.698376,85.698376,0.000135,0.000135,0.000244,1.2564000000000002,0.000349,1.1448,0.00031800000000000003,85.698376,85.698376,0.22567888691678714,0.000148,0.000148,-999.0,0.34840752359844357,322665000.0,False,0.0,,0.002175,432,-1.7e-05,0.000193,11.952000000000002,0.0033200000000000005,False,11.372399999999999,0.0031579999999999998,False,0.0,-999.9,-999.0,0.0,0.0,-999.9,-999.0,N,0.0,81.603368,81.777845,1.9719999999999998,66.361603,66.361603,-1.7e-05,2.5e-05,True,-999.0,S,2.5109999999999997,174.0,04:25:26.785	+25:39:11.27,J042526.78+253911.3,False,,,,False,False,False,0
